same_parent_branch_id,path_id,paint_op,operator_sequence,point_count,line_width,stroke_color,fill_color,min_x,max_x,min_y,max_y,span_x,span_y,role_guess,score_ready,valid_prediction_row,valid_for_claim,claim_allowed
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5808,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3517.25,3520.94,3199.49,3203.46,3.69,3.97,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5809,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3514.98,3517.25,3194.96,3199.49,2.27,4.53,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5810,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3513.85,3514.98,3189.86,3194.96,1.13,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5811,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3513.85,3513.85,3184.47,3189.86,0.0,5.39,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5812,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3513.85,3515.55,3179.65,3184.47,1.7,4.82,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5813,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3515.55,3518.39,3175.11,3179.65,2.84,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5814,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3518.39,3562.04,3131.18,3175.11,43.65,43.93,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5815,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3622.41,3622.98,3194.96,3200.63,0.57,5.67,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5816,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3622.98,3625.25,3200.63,3205.73,2.27,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5817,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3625.25,3628.65,3205.73,3209.98,3.4,4.25,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5818,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3628.65,3632.9,3209.98,3213.38,4.25,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5819,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3632.9,3638.0,3213.38,3215.65,5.1,2.27,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5820,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3638.0,3643.68,3215.65,3216.21,5.68,0.56,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5821,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3643.68,3649.06,3215.65,3216.21,5.38,0.56,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5822,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3649.06,3654.16,3213.38,3215.65,5.1,2.27,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5823,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3654.16,3658.7,3209.98,3213.38,4.54,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5824,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3658.7,3662.1,3205.73,3209.98,3.4,4.25,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5825,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3662.1,3664.08,3200.63,3205.73,1.98,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5826,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3664.08,3664.93,3194.96,3200.63,0.85,5.67,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5827,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3664.08,3664.93,3189.57,3194.96,0.85,5.39,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5828,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3662.1,3664.08,3184.47,3189.57,1.98,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5829,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3658.7,3662.1,3179.93,3184.47,3.4,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5830,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3622.41,3658.7,3131.18,3179.93,36.29,48.75,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5831,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3622.41,3664.93,3131.18,3131.18,42.52,0.0,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5832,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3734.95,3735.8,3194.96,3200.63,0.85,5.67,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5833,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3732.96,3734.95,3200.63,3205.73,1.99,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5834,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3729.56,3732.96,3205.73,3209.98,3.4,4.25,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5835,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3725.03,3729.56,3209.98,3213.38,4.53,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5836,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3719.93,3725.03,3213.38,3215.65,5.1,2.27,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5837,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3714.54,3719.93,3215.65,3216.21,5.39,0.56,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5838,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3708.87,3714.54,3215.65,3216.21,5.67,0.56,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5839,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3703.77,3708.87,3213.38,3215.65,5.1,2.27,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5840,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3699.52,3703.77,3209.98,3213.38,4.25,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5841,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3696.11,3699.52,3205.73,3209.98,3.41,4.25,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5842,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3693.85,3696.11,3200.63,3205.73,2.26,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5843,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3693.28,3693.85,3194.96,3200.63,0.57,5.67,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5844,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3693.28,3693.28,3152.44,3194.96,0.0,42.52,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5845,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3693.28,3693.85,3147.05,3152.44,0.57,5.39,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5846,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3693.85,3696.11,3141.95,3147.05,2.26,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5847,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3696.11,3699.52,3137.41,3141.95,3.41,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5848,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3699.52,3703.77,3134.01,3137.41,4.25,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5849,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3703.77,3708.87,3132.03,3134.01,5.1,1.98,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5850,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3708.87,3714.54,3131.18,3132.03,5.67,0.85,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5851,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3714.54,3719.93,3131.18,3132.03,5.39,0.85,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5852,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3719.93,3725.03,3132.03,3134.01,5.1,1.98,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5853,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3725.03,3729.56,3134.01,3137.41,4.53,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5854,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3729.56,3732.96,3137.41,3141.95,3.4,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5855,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3732.96,3734.95,3141.95,3147.05,1.99,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5856,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3734.95,3735.8,3147.05,3152.44,0.85,5.39,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5857,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3735.8,3735.8,3152.44,3194.96,0.0,42.52,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5858,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3805.81,3806.66,3194.96,3200.63,0.85,5.67,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5859,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3803.83,3805.81,3200.63,3205.73,1.98,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5860,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3800.43,3803.83,3205.73,3209.98,3.4,4.25,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5861,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3795.89,3800.43,3209.98,3213.38,4.54,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5862,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3790.79,3795.89,3213.38,3215.65,5.1,2.27,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5863,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3785.4,3790.79,3215.65,3216.21,5.39,0.56,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5864,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3779.73,3785.4,3215.65,3216.21,5.67,0.56,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5865,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3774.63,3779.73,3213.38,3215.65,5.1,2.27,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5866,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3770.38,3774.63,3209.98,3213.38,4.25,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5867,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3766.98,3770.38,3205.73,3209.98,3.4,4.25,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5868,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3764.71,3766.98,3200.63,3205.73,2.27,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5869,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3764.14,3764.71,3194.96,3200.63,0.57,5.67,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5870,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3764.14,3764.14,3152.44,3194.96,0.0,42.52,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5871,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3764.14,3764.71,3147.05,3152.44,0.57,5.39,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5872,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3764.71,3766.98,3141.95,3147.05,2.27,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5873,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3766.98,3770.38,3137.41,3141.95,3.4,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5874,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3770.38,3774.63,3134.01,3137.41,4.25,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5875,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3774.63,3779.73,3132.03,3134.01,5.1,1.98,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5876,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3779.73,3785.4,3131.18,3132.03,5.67,0.85,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5877,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3785.4,3790.79,3131.18,3132.03,5.39,0.85,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5878,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3790.79,3795.89,3132.03,3134.01,5.1,1.98,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5879,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3795.89,3800.43,3134.01,3137.41,4.54,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5880,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3800.43,3803.83,3137.41,3141.95,3.4,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5881,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3803.83,3805.81,3141.95,3147.05,1.98,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5882,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3805.81,3806.66,3147.05,3152.44,0.85,5.39,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5883,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3806.66,3806.66,3152.44,3194.96,0.0,42.52,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5884,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3856.27,3861.66,3173.7,3174.55,5.39,0.85,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5885,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3861.66,3866.76,3174.55,3176.53,5.1,1.98,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5886,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3866.76,3871.29,3176.53,3179.93,4.53,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5887,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3871.29,3874.7,3179.93,3184.47,3.41,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5888,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3874.7,3876.68,3184.47,3189.57,1.98,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5889,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3876.68,3877.53,3189.57,3194.96,0.85,5.39,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5890,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3876.68,3877.53,3194.96,3200.63,0.85,5.67,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5891,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3874.7,3876.68,3200.63,3205.73,1.98,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5892,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3871.29,3874.7,3205.73,3209.98,3.41,4.25,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5893,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3866.76,3871.29,3209.98,3213.38,4.53,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5894,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3861.66,3866.76,3213.38,3215.65,5.1,2.27,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5895,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3856.27,3861.66,3215.65,3216.21,5.39,0.56,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5896,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3850.6,3856.27,3215.65,3216.21,5.67,0.56,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5897,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3845.5,3850.6,3213.38,3215.65,5.1,2.27,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5898,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3841.25,3845.5,3209.98,3213.38,4.25,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5899,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3837.84,3841.25,3205.73,3209.98,3.41,4.25,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5900,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3835.58,3837.84,3200.63,3205.73,2.26,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5901,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3835.01,3835.58,3194.96,3200.63,0.57,5.67,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5902,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3835.01,3835.58,3189.57,3194.96,0.57,5.39,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5903,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3835.58,3837.84,3184.47,3189.57,2.26,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5904,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3837.84,3841.25,3179.93,3184.47,3.41,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5905,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3841.25,3845.5,3176.53,3179.93,4.25,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5906,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3845.5,3850.6,3174.55,3176.53,5.1,1.98,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5907,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3850.6,3856.27,3173.7,3174.55,5.67,0.85,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5908,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3856.27,3861.66,3173.13,3173.7,5.39,0.57,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5909,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3861.66,3866.76,3170.86,3173.13,5.1,2.27,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5910,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3866.76,3871.29,3167.46,3170.86,4.53,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5911,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3871.29,3874.7,3163.21,3167.46,3.41,4.25,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5912,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3874.7,3876.68,3158.11,3163.21,1.98,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5913,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3876.68,3877.53,3152.44,3158.11,0.85,5.67,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5914,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3876.68,3877.53,3147.05,3152.44,0.85,5.39,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5915,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3874.7,3876.68,3141.95,3147.05,1.98,5.1,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5916,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3871.29,3874.7,3137.41,3141.95,3.41,4.54,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5917,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3866.76,3871.29,3134.01,3137.41,4.53,3.4,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5918,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3861.66,3866.76,3132.03,3134.01,5.1,1.98,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5919,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3856.27,3861.66,3131.18,3132.03,5.39,0.85,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5920,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3850.6,3856.27,3131.18,3132.03,5.67,0.85,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5921,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3845.5,3850.6,3132.03,3134.01,5.1,1.98,tick_text_or_minor_path,False,False,False,False
MTS_R10_WEP_RAB_FINITE_SOURCE_BRANCH_1428,PATH1497_5922,S,ml,2,8.5038,black,"rgb(0.333,0,1)",3841.25,3845.5,3134.01,3137.41,4.25,3.4,tick_text_or_minor_path,False,False,False,False
