accepted,adaptive_node_count,adaptive_topology_steps,base_topology_steps,boundary_polynomial_passed,boundary_projective_passed,boundary_reciprocal_passed,collision_projective_passed,collision_reciprocal_passed,component_id,decay_cosine,dynamic_delta,dynamic_multiplier,epsilon_id,evaluation_elapsed_seconds,family,inserted_node_count,job_id,maximum_boundary_polynomial_residual,maximum_boundary_projective_step,maximum_boundary_reciprocal_residual,maximum_pair_projective_step,maximum_reciprocal_product_residual,minimum_alternate_branch_separation,projective_step_ratio_from_previous,refinement_depth,soft_cosine,state_cache_hit,state_stable_from_previous,state_u,state_v,step_ratio_passed,valid_for_full_MTS_claim,valid_for_local_GR_claim,valid_for_numeric_UV_claim
True,4097,4096,4096,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,1.347409600042738,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.000808183061161222,3.3306718973174304e-16,1.0,0.5031902140110294,0,0.12437500000000001,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,0.5685528999892995,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0014762898399491493,3.3306690738754696e-16,1.0,,0,0.20729166666666665,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,1.3566899999277666,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0007428620755080456,3.3306690738754696e-16,1.0,0.5031952773810551,0,0.20729166666666665,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,0.6634063000092283,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0013525284981967787,3.3306690849045443e-16,1.0,,0,0.2902083333333333,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,1.3109293000306934,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0006805919323862323,3.3306718973174304e-16,1.0,0.5031996984119836,0,0.2902083333333333,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,0.6858852000441402,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0012330747847710216,4.440892131587851e-16,1.0,,0,0.37312500000000004,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,1.4646025999682024,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0006204876609554695,4.440892230849522e-16,1.0,0.5032035920438452,0,0.37312500000000004,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,0.6160478999372572,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.001116231123730891,3.3306697797361844e-16,1.0,,0,0.4560416666666667,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,1.4196942000417039,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0005616953679184767,3.3306718973174304e-16,1.0,0.5032070473371734,0,0.4560416666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,0.6987578000407666,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0010001991924484747,3.3306692503406624e-16,1.0,,0,0.5389583333333333,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,1.3337801999878138,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0005033103700273501,3.3306692503406624e-16,1.0,0.503210134368588,0,0.5389583333333333,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,0.6107584000565112,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0008828417229648824,4.440892098500626e-16,1.0,,0,0.621875,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,1.3057909000199288,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.00044425735162881535,4.440892100568578e-16,1.0,0.5032129090329445,0,0.621875,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,0.7568357000127435,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0007612422372206038,3.3306692503406624e-16,1.0,,0,0.7047916666666666,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,1.4868464999599382,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0003830688294285692,3.330680367628952e-16,1.0,0.503215416458241,0,0.7047916666666666,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,0.855875900015235,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0006306848601999317,3.3306692503406624e-16,1.0,,0,0.7877083333333333,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,1.7194967999821529,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.00031737178066190615,3.3306692503406624e-16,1.0,0.503217693478954,0,0.7877083333333333,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,0.6190916000632569,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.00048151349480685297,2.2887833992611187e-16,1.0,,0,0.870625,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,1.5184348999755457,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.00024230711032891127,4.440892098500626e-16,1.0,0.5032197704575376,0,0.870625,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,0.6626164999324828,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0002824646414888604,2.237726045655905e-16,1.0,,0,0.9535416666666666,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC14,-0.995,0,-0.0,E020,1.3055782000301406,direct:g3:plus/subtraction:decay:minus,0,Y00_E020_MC14,0.0,0.0,0.0,0.0001421423293533988,3.3306690745647866e-16,1.0,0.503221672646077,0,0.9535416666666666,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.8145653000101447,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.9253564352191975,3.3306718973174304e-16,1.0,,0,-0.995,False,False,0,0,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC15,-0.995,0,0.0,E040,1.3429735000245273,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.7117944335758646,3.3306718973174304e-16,1.0,0.7692110915155147,0,-0.995,False,True,0,0,False,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC15,-0.995,0,0.0,E040,3.29998540005181,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.41494742609799595,3.330680367628952e-16,1.0,0.5829596390820468,0,-0.995,False,True,0,0,True,False,False,False
False,16385,16384,16384,True,True,True,False,True,MC15,-0.995,0,0.0,E040,5.80734429997392,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.21359476230689786,3.3307142486596306e-16,1.0,0.5147513850500528,0,-0.995,False,True,0,0,True,False,False,False
False,32769,32768,32768,True,True,True,False,True,MC15,-0.995,0,0.0,E040,11.121222599991597,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.10846483687497022,3.3307142486596306e-16,1.0,0.5078066320705255,0,-0.995,False,True,0,0,True,False,False,False
False,65537,65536,65536,True,True,True,False,True,MC15,-0.995,0,0.0,E040,22.21153630001936,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.05441105211906996,4.441027621704298e-16,1.0,0.5016469271215589,0,-0.995,False,True,0,0,True,False,False,False
True,131073,131072,131072,True,True,True,True,True,MC15,-0.995,0,0.0,E040,45.199547500000335,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.027218991540906876,4.441027621704298e-16,1.0,0.500247476952705,0,-0.995,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.7615211000666022,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.39490584306124055,4.440892098500626e-16,1.0,,0,-0.9120833333333334,False,False,0,0,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC15,-0.995,0,0.0,E040,1.7963490999536589,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.20808369923402228,4.440892098500626e-16,1.0,0.526919778195719,0,-0.9120833333333334,False,True,0,0,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC15,-0.995,0,0.0,E040,3.104372800095007,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.10524150676711083,4.440894216082489e-16,1.0,0.5057652625098253,0,-0.9120833333333334,False,True,0,0,True,False,False,False
False,16385,16384,16384,True,True,True,False,True,MC15,-0.995,0,0.0,E040,6.348904100013897,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.052706542043079146,4.440894216082489e-16,1.0,0.5008151599322268,0,-0.9120833333333334,False,True,0,0,True,False,False,False
True,32769,32768,32768,True,True,True,True,True,MC15,-0.995,0,0.0,E040,11.143180800019763,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.02637771078619344,4.440894216082489e-16,1.0,0.5004636950880573,0,-0.9120833333333334,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.8591827000491321,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.286174228835157,3.3306718973174304e-16,1.0,,0,-0.8291666666666666,False,False,0,0,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC15,-0.995,0,0.0,E040,1.659013699973002,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.14713683735054572,3.3306718973174304e-16,1.0,0.514151249570764,0,-0.8291666666666666,False,True,0,0,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC15,-0.995,0,0.0,E040,2.7590622999705374,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.0740302377379325,3.3306718973174304e-16,1.0,0.5031387045621987,0,-0.8291666666666666,False,True,0,0,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC15,-0.995,0,0.0,E040,6.236192699987441,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.037055522918166064,3.330680367628952e-16,1.0,0.5005457776502467,0,-0.8291666666666666,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.6604861000087112,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.25755527704728565,3.3306690738754696e-16,1.0,,0,-0.7908122260123491,False,False,0,0,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC15,-0.995,0,0.0,E040,1.577282499987632,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.1317636339786612,3.3306692503406624e-16,1.0,0.5115936100756738,0,-0.7908122260123491,False,True,0,0,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC15,-0.995,0,0.0,E040,2.812921699951403,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.06622771596610737,3.3306692503406624e-16,1.0,0.5026251475185693,0,-0.7908122260123491,False,True,0,0,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC15,-0.995,0,0.0,E040,5.345188300008886,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.033146529525203534,3.3306697797361844e-16,1.0,0.5004933212881231,0,-0.7908122260123491,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.7527958999853581,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.2321111214229958,3.3306697797361844e-16,1.0,,0,-0.74625,False,False,0,0,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC15,-0.995,0,0.0,E040,1.4617041999008507,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.11827806783762612,3.3306718973174304e-16,1.0,0.5095751858528051,0,-0.74625,False,True,0,0,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC15,-0.995,0,0.0,E040,2.9517615999793634,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.05940193893435184,3.3306718973174304e-16,1.0,0.5022227706314893,0,-0.74625,False,True,0,0,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC15,-0.995,0,0.0,E040,5.836885900003836,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.029727835191515662,3.330680367628952e-16,1.0,0.5004522701585453,0,-0.74625,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.6920078999828547,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.19785299956703598,4.440894216082489e-16,1.0,,0,-0.6633333333333333,False,False,0,0,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC15,-0.995,0,0.0,E040,1.4444682999746874,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.10035534510861258,4.440894216082489e-16,1.0,0.5072217521504417,0,-0.6633333333333333,False,True,0,0,True,False,False,False
False,8193,8192,8192,True,True,True,False,True,MC15,-0.995,0,0.0,E040,3.2747436000499874,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.05035397959196398,4.440894216082489e-16,1.0,0.5017568275757198,0,-0.6633333333333333,False,True,0,0,True,False,False,False
True,16385,16384,16384,True,True,True,True,True,MC15,-0.995,0,0.0,E040,5.929929399979301,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.02519737246186325,4.440900568822021e-16,1.0,0.5004047875867296,0,-0.6633333333333333,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.6728322999551892,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.17345798488811312,3.3306692503406624e-16,1.0,,0,-0.5804166666666667,False,False,0,0,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC15,-0.995,0,0.0,E040,1.3919020999455824,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.08771583146048605,3.3306692503406624e-16,1.0,0.5056892106585121,0,-0.5804166666666667,False,True,0,0,True,False,False,False
True,8193,8192,8192,True,True,True,True,True,MC15,-0.995,0,0.0,E040,2.9270403999835253,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.04398279360485949,3.3306697797361844e-16,1.0,0.501423664035753,0,-0.5804166666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.6450428999960423,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.15494347794962196,3.3306692503406624e-16,1.0,,0,-0.4975,False,False,0,0,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC15,-0.995,0,0.0,E040,1.2987852999940515,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.07813578125304736,3.3306718973174304e-16,1.0,0.5042857065494056,0,-0.4975,False,True,0,0,True,False,False,False
True,8193,8192,8192,True,True,True,True,True,MC15,-0.995,0,0.0,E040,2.8272071999963373,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.03914680505208029,3.3306718973174304e-16,1.0,0.5010099652718777,0,-0.4975,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.7944985000649467,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.13994837002352917,3.330669076632738e-16,1.0,,0,-0.4145833333333333,False,False,0,0,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC15,-0.995,0,0.0,E040,1.3302824000129476,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.07043218802761576,3.330669076632738e-16,1.0,0.5032726570218301,0,-0.4145833333333333,False,True,0,0,True,False,False,False
True,8193,8192,8192,True,True,True,True,True,MC15,-0.995,0,0.0,E040,2.9521214000415057,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.035266291402642744,3.3306692503406624e-16,1.0,0.5007127052309547,0,-0.4145833333333333,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.958339300006628,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.1273770186755251,3.331391796911832e-16,1.0,,0,-0.33166666666666667,False,False,0,0,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC15,-0.995,0,0.0,E040,1.7914007999934256,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.06400784582152835,3.331391796911832e-16,1.0,0.5025070180405091,0,-0.33166666666666667,False,True,0,0,True,False,False,False
True,8193,8192,8192,True,True,True,True,True,MC15,-0.995,0,0.0,E040,3.261517900042236,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.032035209276294344,3.331391796911832e-16,1.0,0.5004887895402292,0,-0.33166666666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.827779300045222,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.11655224652545593,3.3306692503406624e-16,1.0,,0,-0.24875000000000003,False,False,0,0,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC15,-0.995,0,0.0,E040,1.5655759000219405,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.058498506776306296,3.3306692503406624e-16,1.0,0.5019080156771561,0,-0.24875000000000003,False,True,0,0,True,False,False,False
True,8193,8192,8192,True,True,True,True,True,MC15,-0.995,0,0.0,E040,3.2860151999630034,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.029267625095376566,3.3306692503406624e-16,1.0,0.5003140542936193,0,-0.24875000000000003,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.7876436000224203,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.10702816312843673,3.3306690849045443e-16,1.0,,0,-0.1658333333333334,False,False,0,0,False,False,False,False
False,4097,4096,4096,True,True,True,False,True,MC15,-0.995,0,0.0,E040,1.5686420999700204,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.05366676653551027,3.3306690849045443e-16,1.0,0.5014265868611487,0,-0.1658333333333334,False,True,0,0,True,False,False,False
True,8193,8192,8192,True,True,True,True,True,MC15,-0.995,0,0.0,E040,3.322380800032988,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.026843398571377988,3.3306697797361844e-16,1.0,0.5001866202171175,0,-0.1658333333333334,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.8312655999325216,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.09849579025294343,2.2247786310271853e-16,1.0,,0,-0.08291666666666664,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC15,-0.995,0,0.0,E040,1.688101299921982,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.049349464808371615,4.440892099017614e-16,1.0,0.5010312083555963,0,-0.08291666666666664,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.8424255999270827,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.09073143948723207,4.440892106772432e-16,1.0,,0,0.0,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC15,-0.995,0,0.0,E040,1.592938799993135,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.04542929541624178,4.440892106772432e-16,1.0,0.5007007016860422,0,0.0,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.8181700999848545,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.08356650385098946,4.440892098500626e-16,1.0,,0,0.08291666666666664,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC15,-0.995,0,0.0,E040,1.671724599902518,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.04182130487882211,4.440892099017614e-16,1.0,0.5004553613179179,0,0.08291666666666664,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.6918989000841975,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.07686865373760196,3.330669117991769e-16,1.0,,0,0.1658333333333334,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC15,-0.995,0,0.0,E040,1.695149099919945,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.03847745990329084,3.3306697797361844e-16,1.0,0.5005611264461206,0,0.1658333333333334,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.8221208999166265,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.07052932898811942,3.330680367628952e-16,1.0,,0,0.24874999999999992,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC15,-0.995,0,0.0,E040,1.562512299977243,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.035310713530551055,3.330680367628952e-16,1.0,0.5006529062044401,0,0.24874999999999992,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.9600459999637678,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.06445466457888863,3.3306697797361844e-16,1.0,,0,0.33166666666666667,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC15,-0.995,0,0.0,E040,1.641019199974835,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.03227459705664925,3.3306697797361844e-16,1.0,0.5007333025082628,0,0.33166666666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.8625249000033364,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.05863277156632615,3.3306697797361844e-16,1.0,,0,0.4145833333333334,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC15,-0.995,0,0.0,E040,1.3674386000493541,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.029344861733740325,3.3306697797361844e-16,1.0,0.5004856661183932,0,0.4145833333333334,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,False,True,MC15,-0.995,0,0.0,E040,0.7967779999598861,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.05289769704056253,2.220513810852149e-16,1.0,,0,0.49749999999999994,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC15,-0.995,0,0.0,E040,1.3823931999504566,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.026458378291021458,3.330669117991769e-16,1.0,0.5001801547377929,0,0.49749999999999994,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC15,-0.995,0,0.0,E040,0.692316300002858,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.04713246253434914,3.3306697797361844e-16,1.0,,0,0.5804166666666667,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC15,-0.995,0,0.0,E040,1.4628066999139264,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.023583780069252075,3.3306697797361844e-16,1.0,0.500372329412339,0,0.5804166666666667,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC15,-0.995,0,0.0,E040,0.7103903000243008,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.04129505709388907,3.330669117991769e-16,1.0,,0,0.6633333333333332,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC15,-0.995,0,0.0,E040,1.485234999912791,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.020652878528553367,3.3306718973174304e-16,1.0,0.5001295550117939,0,0.6633333333333332,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC15,-0.995,0,0.0,E040,0.7629119999473915,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.035161739798783356,3.3306697797361844e-16,1.0,,0,0.74625,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC15,-0.995,0,0.0,E040,1.3398463999619707,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.01758461037767256,3.3306697797361844e-16,1.0,0.5001063792150868,0,0.74625,False,True,0,0,True,False,False,False
False,2049,2048,2048,True,True,True,True,True,MC15,-0.995,0,0.0,E040,0.7296418000478297,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.0284579122245254,3.3306718973174304e-16,1.0,,0,0.8291666666666667,False,False,0,0,False,False,False,False
True,4097,4096,4096,True,True,True,True,True,MC15,-0.995,0,0.0,E040,1.419343600049615,direct:g3:plus/subtraction:decay:plus,0,Y00_E040_MC15,0.0,0.0,0.0,0.014231061762858902,4.440892100568578e-16,1.0,0.5000739917454095,0,0.8291666666666667,False,True,0,0,True,False,False,False
